Date,Open,High,Low,Close,Adj Close,Volume
2021-03-22,25.549999,26.030001,23.820000,23.900000,23.900000,16986000
2021-03-23,23.520000,24.680000,22.280001,23.219999,23.219999,24576800
2021-03-24,23.389999,24.480000,22.100000,22.190001,22.190001,25929400
2021-03-25,21.230000,22.900000,20.900000,22.830000,22.830000,17471100
2021-03-26,23.280001,23.370001,21.090000,22.080000,22.080000,14216600
2021-03-29,22.150000,23.350000,21.559999,21.629999,21.629999,12267700
2021-03-30,21.620001,22.580000,21.150000,22.040001,22.040001,11488000
2021-03-31,23.030001,24.129999,22.520000,22.730000,22.730000,20987000
2021-04-01,23.420000,23.629999,22.150000,22.340000,22.340000,12691800
2021-04-05,22.809999,22.850000,21.620001,22.070000,22.070000,11486200
2021-04-06,21.809999,22.070000,20.910000,21.139999,21.139999,16494100
2021-04-07,20.930000,20.980000,19.570000,19.760000,19.760000,18597900
2021-04-08,19.900000,20.190001,19.080000,19.770000,19.770000,13503500
2021-04-09,19.700001,20.680000,19.400000,19.760000,19.760000,14099600
2021-04-12,18.000000,18.209999,17.100000,17.190001,17.190001,27251700
2021-04-13,16.389999,18.530001,16.280001,18.320000,18.320000,23514900
2021-04-14,18.090000,18.129999,17.320000,17.400000,17.400000,15412000
2021-04-15,17.680000,18.450001,16.930000,16.940001,16.940001,20269600
2021-04-16,16.760000,17.290001,16.260000,17.200001,17.200001,12323100
2021-04-19,17.260000,18.490000,16.870001,17.440001,17.440001,15933400
2021-04-20,18.000000,18.200001,15.630000,15.890000,15.890000,22046000
2021-04-21,15.530000,16.820000,15.170000,16.820000,16.820000,13434600
2021-04-22,17.040001,17.139999,16.129999,16.459999,16.459999,12333200
2021-04-23,16.510000,17.270000,16.219999,17.070000,17.070000,10367500
2021-04-26,17.129999,17.860001,16.920000,17.850000,17.850000,9902900
2021-04-27,18.170000,18.410000,17.290001,17.719999,17.719999,13843300
2021-04-28,17.790001,19.570000,17.400000,19.320000,19.320000,29235500
2021-04-29,18.770000,18.920000,17.629999,18.650000,18.650000,25153200
2021-04-30,18.280001,19.260000,17.980000,18.340000,18.340000,19182100
2021-05-03,18.559999,18.629999,16.860001,17.020000,17.020000,25517200
2021-05-04,16.660000,17.020000,15.860000,16.100000,16.100000,25627400
2021-05-05,16.180000,16.660000,15.870000,15.900000,15.900000,21052700
2021-05-06,15.600000,15.700000,13.830000,14.150000,14.150000,33695700
